Timestamp,Temperature,Humidity,Dustbin,Person,DayNight,Fan,Score,Status,AirQuality,AirStatus,Recommendation,Buzzer,HighTemp,MQRaw,AirQualityPercent,EnergySaving
14:33:43,32.8,52.0,58,None,Day,OFF,80,Good,298,Fresh,Everything Normal,OFF,1,248,75,100
14:33:44,29.2,51.2,40,Detected,Night,OFF,100,Excellent,265,Fresh,Energy Saving Excellent,OFF,0,207,79,100
14:33:45,30.0,48.6,48,Detected,Day,OFF,85,Good,317,Moderate,Poor Air Quality,OFF,0,272,73,100
14:33:46,29.8,63.4,35,None,Day,OFF,100,Excellent,288,Fresh,Energy Saving Excellent,OFF,0,235,77,100
14:33:47,31.5,56.5,44,None,Day,OFF,65,Average,332,Moderate,Poor Air Quality,OFF,1,290,71,100
14:33:48,30.3,55.0,55,None,Day,OFF,80,Good,269,Fresh,Everything Normal,OFF,1,212,79,100
14:33:49,28.6,59.0,50,None,Night,OFF,75,Good,332,Moderate,Poor Air Quality,OFF,0,290,71,80
14:33:50,30.1,48.2,40,None,Night,OFF,70,Good,266,Fresh,Everything Normal,OFF,1,208,79,80
14:33:51,28.0,54.8,35,Detected,Day,OFF,100,Excellent,291,Fresh,Energy Saving Excellent,OFF,0,239,76,100
14:33:52,29.1,54.2,39,Detected,Day,OFF,85,Good,318,Moderate,Poor Air Quality,OFF,0,273,73,100
14:33:53,27.4,51.5,54,Detected,Day,OFF,85,Good,331,Moderate,Poor Air Quality,OFF,0,289,71,100
14:33:54,28.7,47.1,36,Detected,Day,OFF,85,Good,325,Moderate,Poor Air Quality,OFF,0,282,72,100
14:33:55,31.8,51.7,51,None,Day,OFF,65,Average,302,Moderate,Poor Air Quality,OFF,1,253,75,100
14:33:56,31.9,60.0,45,None,Day,OFF,65,Average,328,Moderate,Poor Air Quality,OFF,1,286,72,100
14:33:57,28.3,47.9,50,Detected,Day,OFF,100,Excellent,285,Fresh,Energy Saving Excellent,OFF,0,232,77,100
14:33:58,29.5,61.2,54,None,Day,OFF,100,Excellent,298,Fresh,Energy Saving Excellent,OFF,0,248,75,100
14:33:59,31.5,53.8,45,Detected,Day,ON,65,Average,322,Moderate,Poor Air Quality,OFF,1,278,72,100
14:34:00,30.2,60.9,43,None,Day,OFF,80,Good,261,Fresh,Everything Normal,OFF,1,202,80,100
14:34:01,29.6,59.2,39,None,Day,OFF,100,Excellent,274,Fresh,Energy Saving Excellent,OFF,0,218,78,100
14:34:02,31.1,53.9,37,Detected,Day,ON,80,Good,271,Fresh,Fan ON because passenger detected,OFF,1,214,79,100
14:34:03,27.6,51.7,42,None,Night,OFF,90,Excellent,252,Fresh,Energy Saving Excellent,OFF,0,190,81,80
14:34:04,31.0,52.0,51,None,Day,OFF,80,Good,295,Fresh,Everything Normal,OFF,1,244,76,100
14:34:05,31.0,55.3,54,None,Day,OFF,80,Good,297,Fresh,Everything Normal,OFF,1,247,75,100
14:34:06,31.3,54.0,48,Detected,Day,ON,80,Good,254,Fresh,Fan ON because passenger detected,OFF,1,193,81,100
14:34:07,28.6,49.4,44,Detected,Day,OFF,85,Good,339,Moderate,Poor Air Quality,OFF,0,299,70,100
14:34:08,31.5,61.4,52,None,Day,OFF,80,Good,252,Fresh,Everything Normal,OFF,1,191,81,100
14:34:09,31.1,49.0,35,Detected,Day,ON,65,Average,327,Moderate,Poor Air Quality,OFF,1,284,72,100
14:34:10,31.1,52.2,51,None,Day,OFF,65,Average,320,Moderate,Poor Air Quality,OFF,1,276,73,100
14:34:11,28.9,59.6,42,None,Day,OFF,100,Excellent,292,Fresh,Energy Saving Excellent,OFF,0,240,76,100
14:34:12,29.8,52.3,45,Detected,Day,OFF,85,Good,312,Moderate,Poor Air Quality,OFF,0,266,73,100
14:34:13,28.8,60.2,46,Detected,Day,OFF,100,Excellent,268,Fresh,Energy Saving Excellent,OFF,0,210,79,100
14:34:14,29.0,56.8,36,Detected,Night,OFF,100,Excellent,283,Fresh,Energy Saving Excellent,OFF,0,229,77,100
14:34:15,32.5,53.5,46,None,Day,OFF,65,Average,325,Moderate,Poor Air Quality,OFF,1,282,72,100
14:34:16,31.2,56.5,55,Detected,Day,ON,65,Average,330,Moderate,Poor Air Quality,OFF,1,288,71,100
14:34:17,26.0,57.1,50,None,Night,OFF,75,Good,324,Moderate,Poor Air Quality,OFF,0,280,72,80
14:34:18,29.9,60.4,50,Detected,Day,OFF,100,Excellent,258,Fresh,Energy Saving Excellent,OFF,0,198,80,100
14:34:19,30.9,51.6,56,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,201,80,100
14:34:20,32.9,59.5,44,Detected,Day,ON,80,Good,291,Fresh,Fan ON because passenger detected,OFF,1,239,76,100
14:34:21,29.9,64.1,49,Detected,Night,OFF,85,Good,316,Moderate,Poor Air Quality,OFF,0,270,73,100
14:34:22,32.9,49.8,35,None,Day,OFF,65,Average,321,Moderate,Poor Air Quality,OFF,1,277,72,100
14:34:23,32.1,55.6,57,None,Night,OFF,70,Good,278,Fresh,Everything Normal,OFF,1,223,78,80
14:34:24,31.4,56.2,56,None,Day,OFF,80,Good,274,Fresh,Everything Normal,OFF,1,218,78,100
14:34:25,31.7,55.3,37,None,Day,OFF,65,Average,308,Moderate,Poor Air Quality,OFF,1,261,74,100
14:34:26,26.5,61.6,58,Detected,Day,OFF,85,Good,321,Moderate,Poor Air Quality,OFF,0,277,72,100
14:34:27,33.0,61.5,55,Detected,Day,ON,80,Good,263,Fresh,Fan ON because passenger detected,OFF,1,204,80,100
14:34:28,32.4,57.4,45,None,Day,OFF,65,Average,338,Moderate,Poor Air Quality,OFF,1,298,70,100
14:34:29,28.5,59.2,52,None,Night,OFF,75,Good,323,Moderate,Poor Air Quality,OFF,0,279,72,80
14:34:30,29.3,52.4,50,None,Day,OFF,85,Good,314,Moderate,Poor Air Quality,OFF,0,268,73,100
14:34:31,34.5,46.7,38,None,Day,OFF,80,Good,299,Fresh,Everything Normal,OFF,1,249,75,100
14:34:32,30.9,56.6,54,None,Night,OFF,70,Good,278,Fresh,Everything Normal,OFF,1,223,78,80
14:34:33,30.1,54.5,41,None,Day,OFF,80,Good,253,Fresh,Everything Normal,OFF,1,192,81,100
14:34:34,28.0,62.4,56,Detected,Day,OFF,100,Excellent,289,Fresh,Energy Saving Excellent,OFF,0,237,76,100
14:34:35,30.7,62.6,52,Detected,Day,ON,65,Average,313,Moderate,Poor Air Quality,OFF,1,267,73,100
14:34:36,31.0,54.2,51,Detected,Night,ON,65,Average,308,Moderate,Poor Air Quality,OFF,1,260,74,100
14:34:37,27.2,51.9,40,Detected,Night,OFF,100,Excellent,260,Fresh,Energy Saving Excellent,OFF,0,200,80,100
14:34:38,31.1,56.6,56,None,Day,OFF,65,Average,314,Moderate,Poor Air Quality,OFF,1,268,73,100
14:34:39,30.0,53.1,38,Detected,Night,OFF,85,Good,311,Moderate,Poor Air Quality,OFF,0,264,74,100
14:34:40,28.9,53.3,45,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,286,72,100
14:34:41,32.2,59.4,44,Detected,Day,ON,80,Good,267,Fresh,Fan ON because passenger detected,OFF,1,209,79,100
14:34:42,30.2,57.8,59,None,Night,OFF,55,Average,304,Moderate,Poor Air Quality,OFF,1,256,74,80
14:34:43,29.5,59.6,37,None,Day,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:34:44,32.8,50.9,49,Detected,Day,ON,80,Good,277,Fresh,Fan ON because passenger detected,OFF,1,222,78,100
14:34:45,25.7,59.4,58,Detected,Day,OFF,85,Good,326,Moderate,Poor Air Quality,OFF,0,283,72,100
14:34:46,32.4,54.6,48,Detected,Day,ON,65,Average,336,Moderate,Poor Air Quality,OFF,1,296,71,100
14:34:47,30.2,56.5,40,Detected,Night,ON,80,Good,292,Fresh,Fan ON because passenger detected,OFF,1,241,76,100
14:34:48,31.0,51.0,48,Detected,Day,ON,80,Good,264,Fresh,Fan ON because passenger detected,OFF,1,206,79,100
14:34:49,30.6,59.7,42,Detected,Night,ON,65,Average,302,Moderate,Poor Air Quality,OFF,1,253,75,100
14:34:50,31.7,58.7,47,None,Day,OFF,80,Good,286,Fresh,Everything Normal,OFF,1,233,77,100
14:34:51,29.2,64.1,43,Detected,Night,OFF,85,Good,300,Moderate,Poor Air Quality,OFF,0,250,75,100
14:34:52,29.4,61.3,48,None,Night,OFF,90,Excellent,255,Fresh,Energy Saving Excellent,OFF,0,194,81,80
14:34:53,30.1,54.0,57,Detected,Day,ON,80,Good,296,Fresh,Fan ON because passenger detected,OFF,1,245,76,100
14:34:54,28.5,50.5,36,None,Day,OFF,85,Good,312,Moderate,Poor Air Quality,OFF,0,265,74,100
14:34:55,31.3,53.3,42,None,Day,OFF,80,Good,289,Fresh,Everything Normal,OFF,1,237,76,100
14:34:56,30.8,55.0,51,Detected,Day,ON,80,Good,261,Fresh,Fan ON because passenger detected,OFF,1,202,80,100
14:34:57,28.6,56.9,58,None,Day,OFF,85,Good,332,Moderate,Poor Air Quality,OFF,0,291,71,100
14:34:58,29.6,49.1,57,Detected,Day,OFF,85,Good,316,Moderate,Poor Air Quality,OFF,0,270,73,100
14:34:59,26.5,57.3,47,Detected,Night,OFF,100,Excellent,296,Fresh,Energy Saving Excellent,OFF,0,245,76,100
14:35:00,32.1,48.7,57,None,Day,OFF,65,Average,304,Moderate,Poor Air Quality,OFF,1,256,74,100
14:35:01,30.9,54.8,42,Detected,Night,ON,65,Average,300,Moderate,Poor Air Quality,OFF,1,250,75,100
14:35:02,31.7,56.7,50,Detected,Day,ON,65,Average,323,Moderate,Poor Air Quality,OFF,1,279,72,100
14:35:03,27.2,56.6,37,Detected,Day,OFF,85,Good,303,Moderate,Poor Air Quality,OFF,0,254,75,100
14:35:04,25.5,52.4,54,Detected,Day,OFF,100,Excellent,283,Fresh,Energy Saving Excellent,OFF,0,229,77,100
14:35:05,33.4,57.9,55,None,Day,OFF,65,Average,300,Moderate,Poor Air Quality,OFF,1,251,75,100
14:35:06,28.1,48.3,42,Detected,Day,OFF,85,Good,314,Moderate,Poor Air Quality,OFF,0,268,73,100
14:35:07,33.0,52.3,40,Detected,Day,ON,80,Good,276,Fresh,Fan ON because passenger detected,OFF,1,221,78,100
14:35:08,29.5,52.2,47,Detected,Day,OFF,85,Good,326,Moderate,Poor Air Quality,OFF,0,283,72,100
14:35:09,30.4,56.2,58,None,Day,OFF,65,Average,315,Moderate,Poor Air Quality,OFF,1,269,73,100
14:35:10,29.9,54.3,36,None,Day,OFF,100,Excellent,252,Fresh,Energy Saving Excellent,OFF,0,191,81,100
14:35:11,29.2,49.0,36,None,Night,OFF,75,Good,316,Moderate,Poor Air Quality,OFF,0,271,73,80
14:35:12,31.9,55.4,56,Detected,Day,ON,80,Good,268,Fresh,Fan ON because passenger detected,OFF,1,210,79,100
14:35:13,33.1,60.2,52,None,Day,OFF,65,Average,309,Moderate,Poor Air Quality,OFF,1,262,74,100
14:35:14,27.8,50.2,57,Detected,Night,OFF,100,Excellent,281,Fresh,Energy Saving Excellent,OFF,0,227,77,100
14:35:15,30.8,53.1,46,Detected,Night,ON,80,Good,254,Fresh,Fan ON because passenger detected,OFF,1,193,81,100
14:35:17,26.9,50.2,44,Detected,Night,OFF,100,Excellent,269,Fresh,Energy Saving Excellent,OFF,0,212,79,100
14:35:17,27.9,53.9,42,None,Night,OFF,75,Good,332,Moderate,Poor Air Quality,OFF,0,290,71,80
14:35:19,28.8,52.4,55,None,Day,OFF,85,Good,304,Moderate,Poor Air Quality,OFF,0,256,74,100
14:35:19,30.6,57.3,56,Detected,Day,ON,80,Good,253,Fresh,Fan ON because passenger detected,OFF,1,192,81,100
14:35:21,31.3,55.9,47,None,Night,OFF,55,Average,300,Moderate,Poor Air Quality,OFF,1,251,75,80
14:35:21,26.8,57.5,56,None,Day,OFF,85,Good,323,Moderate,Poor Air Quality,OFF,0,279,72,100
14:35:23,29.3,50.5,49,None,Day,OFF,85,Good,300,Moderate,Poor Air Quality,OFF,0,250,75,100
14:35:23,30.6,54.0,37,None,Night,OFF,70,Good,268,Fresh,Everything Normal,OFF,1,211,79,80
14:35:25,32.9,59.7,55,None,Day,OFF,65,Average,316,Moderate,Poor Air Quality,OFF,1,270,73,100
14:35:25,33.3,53.5,51,None,Night,OFF,70,Good,296,Fresh,Everything Normal,OFF,1,246,75,80
14:35:27,31.7,51.0,39,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,195,80,100
14:35:28,31.4,53.8,47,None,Night,OFF,70,Good,292,Fresh,Everything Normal,OFF,1,240,76,80
14:35:29,30.1,51.2,49,Detected,Day,ON,65,Average,326,Moderate,Poor Air Quality,OFF,1,283,72,100
14:35:30,33.3,59.0,51,None,Night,OFF,55,Average,301,Moderate,Poor Air Quality,OFF,1,252,75,80
14:35:30,25.5,52.5,53,None,Night,OFF,90,Excellent,267,Fresh,Energy Saving Excellent,OFF,0,209,79,80
14:35:32,27.7,57.8,48,Detected,Day,OFF,100,Excellent,263,Fresh,Energy Saving Excellent,OFF,0,204,80,100
14:35:33,30.3,54.7,56,None,Day,OFF,80,Good,267,Fresh,Everything Normal,OFF,1,209,79,100
14:35:35,30.5,64.8,35,None,Day,OFF,80,Good,293,Fresh,Everything Normal,OFF,1,242,76,100
14:35:35,28.3,46.0,51,Detected,Night,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,275,73,100
14:35:37,30.8,56.8,42,Detected,Day,ON,65,Average,307,Moderate,Poor Air Quality,OFF,1,259,74,100
14:35:37,27.0,52.8,47,Detected,Night,OFF,85,Good,301,Moderate,Poor Air Quality,OFF,0,252,75,100
14:35:39,30.1,50.8,54,Detected,Night,ON,65,Average,338,Moderate,Poor Air Quality,OFF,1,298,70,100
14:35:40,28.0,53.0,41,None,Day,OFF,85,Good,332,Moderate,Poor Air Quality,OFF,0,290,71,100
14:35:41,29.5,52.9,51,None,Day,OFF,100,Excellent,270,Fresh,Energy Saving Excellent,OFF,0,213,79,100
14:35:42,28.7,58.5,53,Detected,Night,OFF,100,Excellent,285,Fresh,Energy Saving Excellent,OFF,0,232,77,100
14:35:43,29.9,55.8,36,Detected,Day,OFF,100,Excellent,261,Fresh,Energy Saving Excellent,OFF,0,202,80,100
14:35:44,29.6,52.3,47,None,Day,OFF,100,Excellent,295,Fresh,Energy Saving Excellent,OFF,0,244,76,100
14:35:45,25.8,53.3,42,None,Night,OFF,90,Excellent,272,Fresh,Energy Saving Excellent,OFF,0,216,78,80
14:35:45,31.0,49.8,54,Detected,Night,ON,65,Average,303,Moderate,Poor Air Quality,OFF,1,254,75,100
14:35:47,33.4,58.2,54,None,Day,OFF,80,Good,280,Fresh,Everything Normal,OFF,1,225,78,100
14:35:47,27.7,55.3,58,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,285,72,100
14:35:49,26.7,57.5,47,Detected,Day,OFF,100,Excellent,267,Fresh,Energy Saving Excellent,OFF,0,209,79,100
14:35:49,28.6,51.9,42,Detected,Night,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:35:51,28.8,51.6,48,Detected,Day,OFF,85,Good,302,Moderate,Poor Air Quality,OFF,0,253,75,100
14:35:51,31.2,58.1,57,Detected,Night,ON,65,Average,319,Moderate,Poor Air Quality,OFF,1,274,73,100
14:35:53,31.2,57.5,57,Detected,Night,ON,80,Good,276,Fresh,Fan ON because passenger detected,OFF,1,221,78,100
14:35:53,30.4,55.7,49,None,Day,OFF,80,Good,264,Fresh,Everything Normal,OFF,1,206,79,100
14:35:55,31.4,60.0,47,None,Day,OFF,80,Good,284,Fresh,Everything Normal,OFF,1,230,77,100
14:35:55,31.0,56.6,46,None,Day,OFF,65,Average,322,Moderate,Poor Air Quality,OFF,1,278,72,100
14:35:57,33.0,58.2,46,None,Day,OFF,80,Good,288,Fresh,Everything Normal,OFF,1,236,76,100
14:35:57,30.9,49.5,38,None,Day,OFF,80,Good,274,Fresh,Everything Normal,OFF,1,218,78,100
14:35:59,31.0,52.9,43,Detected,Day,ON,65,Average,310,Moderate,Poor Air Quality,OFF,1,263,74,100
14:35:59,31.7,53.1,49,Detected,Day,ON,80,Good,252,Fresh,Fan ON because passenger detected,OFF,1,190,81,100
14:36:01,30.9,52.1,57,Detected,Night,ON,80,Good,280,Fresh,Fan ON because passenger detected,OFF,1,225,78,100
14:36:02,26.7,56.3,41,Detected,Night,OFF,100,Excellent,273,Fresh,Energy Saving Excellent,OFF,0,217,78,100
14:36:04,30.3,52.1,46,Detected,Day,ON,80,Good,289,Fresh,Fan ON because passenger detected,OFF,1,237,76,100
14:36:04,31.7,59.7,52,Detected,Day,ON,80,Good,292,Fresh,Fan ON because passenger detected,OFF,1,240,76,100
14:36:06,34.4,59.7,37,Detected,Day,ON,80,Good,285,Fresh,Fan ON because passenger detected,OFF,1,232,77,100
14:36:06,27.9,56.5,50,Detected,Night,OFF,85,Good,304,Moderate,Poor Air Quality,OFF,0,255,75,100
14:36:08,32.6,59.0,42,None,Day,OFF,80,Good,288,Fresh,Everything Normal,OFF,1,235,77,100
14:36:08,29.8,47.1,47,Detected,Night,OFF,100,Excellent,282,Fresh,Energy Saving Excellent,OFF,0,228,77,100
14:36:10,32.0,56.9,46,Detected,Day,ON,80,Good,296,Fresh,Fan ON because passenger detected,OFF,1,246,75,100
14:36:11,30.9,63.3,42,Detected,Day,ON,65,Average,309,Moderate,Poor Air Quality,OFF,1,262,74,100
14:36:41,29.1,41.9,51,Detected,Day,OFF,100,Excellent,269,Fresh,Energy Saving Excellent,OFF,0,212,79,100
14:36:41,30.5,56.8,36,Detected,Night,ON,80,Good,267,Fresh,Fan ON because passenger detected,OFF,1,209,79,100
14:36:43,30.4,51.2,48,None,Day,OFF,80,Good,279,Fresh,Everything Normal,OFF,1,224,78,100
14:36:44,30.3,63.2,46,Detected,Day,ON,65,Average,337,Moderate,Poor Air Quality,OFF,1,297,70,100
14:36:45,27.0,51.1,38,Detected,Day,OFF,100,Excellent,293,Fresh,Energy Saving Excellent,OFF,0,242,76,100
14:36:46,27.1,54.2,57,None,Day,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,205,79,100
14:36:47,31.2,55.5,55,None,Night,OFF,55,Average,323,Moderate,Poor Air Quality,OFF,1,279,72,80
14:36:48,27.7,50.9,43,None,Night,OFF,75,Good,300,Moderate,Poor Air Quality,OFF,0,251,75,80
14:36:49,30.0,46.8,49,Detected,Night,OFF,100,Excellent,274,Fresh,Energy Saving Excellent,OFF,0,218,78,100
14:36:50,33.2,56.8,39,None,Day,OFF,80,Good,292,Fresh,Everything Normal,OFF,1,240,76,100
14:36:51,29.2,44.4,37,None,Day,OFF,85,Good,335,Moderate,Poor Air Quality,OFF,0,294,71,100
14:36:52,30.2,64.0,56,None,Day,OFF,80,Good,278,Fresh,Everything Normal,OFF,1,223,78,100
14:36:53,27.7,59.7,50,Detected,Day,OFF,100,Excellent,262,Fresh,Energy Saving Excellent,OFF,0,203,80,100
14:36:54,27.0,51.3,51,None,Day,OFF,85,Good,302,Moderate,Poor Air Quality,OFF,0,253,75,100
14:36:55,31.5,58.1,45,None,Night,OFF,55,Average,337,Moderate,Poor Air Quality,OFF,1,297,70,80
14:36:56,30.1,54.3,58,Detected,Night,ON,80,Good,289,Fresh,Fan ON because passenger detected,OFF,1,237,76,100
14:36:57,31.8,55.4,48,Detected,Day,ON,80,Good,288,Fresh,Fan ON because passenger detected,OFF,1,235,77,100
14:36:58,28.2,55.1,41,Detected,Night,OFF,85,Good,315,Moderate,Poor Air Quality,OFF,0,269,73,100
14:36:59,26.8,53.5,45,Detected,Night,OFF,100,Excellent,281,Fresh,Energy Saving Excellent,OFF,0,227,77,100
14:37:00,32.8,61.3,58,None,Day,OFF,65,Average,320,Moderate,Poor Air Quality,OFF,1,275,73,100
14:37:01,31.6,56.0,55,None,Night,OFF,70,Good,283,Fresh,Everything Normal,OFF,1,229,77,80
14:37:02,27.5,61.6,46,Detected,Day,OFF,100,Excellent,294,Fresh,Energy Saving Excellent,OFF,0,243,76,100
14:37:03,29.3,56.3,37,None,Night,OFF,90,Excellent,272,Fresh,Energy Saving Excellent,OFF,0,216,78,80
14:37:04,30.8,60.4,35,None,Night,OFF,70,Good,254,Fresh,Everything Normal,OFF,1,193,81,80
14:37:05,29.3,55.8,57,Detected,Day,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:37:06,29.2,55.2,41,Detected,Day,OFF,100,Excellent,275,Fresh,Energy Saving Excellent,OFF,0,219,78,100
14:37:07,31.9,55.7,51,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,200,80,100
14:37:08,27.0,53.5,56,Detected,Day,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:37:09,27.5,48.8,57,None,Day,OFF,85,Good,316,Moderate,Poor Air Quality,OFF,0,270,73,100
14:37:10,29.3,55.4,41,Detected,Night,OFF,100,Excellent,296,Fresh,Energy Saving Excellent,OFF,0,246,75,100
14:37:11,28.6,47.9,37,None,Day,OFF,100,Excellent,291,Fresh,Energy Saving Excellent,OFF,0,239,76,100
14:37:12,26.6,57.5,44,Detected,Day,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:37:13,31.4,55.9,37,Detected,Night,ON,80,Good,269,Fresh,Fan ON because passenger detected,OFF,1,212,79,100
14:37:14,30.4,53.0,48,None,Day,OFF,80,Good,253,Fresh,Everything Normal,OFF,1,192,81,100
14:37:15,25.7,61.2,56,None,Day,OFF,100,Excellent,253,Fresh,Energy Saving Excellent,OFF,0,192,81,100
14:37:16,31.7,50.3,46,None,Day,OFF,65,Average,300,Moderate,Poor Air Quality,OFF,1,251,75,100
14:37:17,32.8,51.4,59,None,Day,OFF,65,Average,332,Moderate,Poor Air Quality,OFF,1,291,71,100
14:37:18,32.0,51.2,46,None,Day,OFF,80,Good,272,Fresh,Everything Normal,OFF,1,215,78,100
14:37:19,31.0,58.4,52,Detected,Day,ON,65,Average,328,Moderate,Poor Air Quality,OFF,1,286,72,100
14:37:20,30.4,51.4,51,Detected,Night,ON,65,Average,313,Moderate,Poor Air Quality,OFF,1,267,73,100
14:37:21,25.8,57.1,39,Detected,Night,OFF,85,Good,304,Moderate,Poor Air Quality,OFF,0,256,74,100
14:37:22,30.3,56.2,51,None,Day,OFF,65,Average,312,Moderate,Poor Air Quality,OFF,1,265,74,100
14:37:23,29.9,58.7,43,Detected,Day,OFF,85,Good,325,Moderate,Poor Air Quality,OFF,0,282,72,100
14:37:24,30.1,55.5,48,Detected,Day,ON,80,Good,260,Fresh,Fan ON because passenger detected,OFF,1,201,80,100
14:37:25,29.6,61.1,57,Detected,Day,OFF,100,Excellent,292,Fresh,Energy Saving Excellent,OFF,0,240,76,100
14:37:26,31.3,54.5,56,Detected,Night,ON,80,Good,289,Fresh,Fan ON because passenger detected,OFF,1,237,76,100
14:37:27,27.6,51.8,50,Detected,Day,OFF,85,Good,328,Moderate,Poor Air Quality,OFF,0,286,72,100
14:37:28,31.3,58.3,47,None,Day,OFF,80,Good,264,Fresh,Everything Normal,OFF,1,206,79,100
14:37:29,29.4,54.0,42,Detected,Night,OFF,85,Good,301,Moderate,Poor Air Quality,OFF,0,252,75,100
14:37:30,30.8,52.4,45,Detected,Day,ON,80,Good,273,Fresh,Fan ON because passenger detected,OFF,1,217,78,100
14:37:31,28.1,59.9,39,Detected,Night,OFF,85,Good,318,Moderate,Poor Air Quality,OFF,0,273,73,100
14:37:32,29.7,59.1,51,Detected,Day,OFF,85,Good,315,Moderate,Poor Air Quality,OFF,0,269,73,100
14:37:33,29.6,60.5,40,Detected,Day,OFF,100,Excellent,294,Fresh,Energy Saving Excellent,OFF,0,243,76,100
14:37:34,29.5,49.5,42,Detected,Day,OFF,100,Excellent,266,Fresh,Energy Saving Excellent,OFF,0,208,79,100
14:37:35,29.5,52.6,50,Detected,Day,OFF,100,Excellent,280,Fresh,Energy Saving Excellent,OFF,0,225,78,100
14:37:36,29.3,56.9,53,Detected,Day,OFF,85,Good,322,Moderate,Poor Air Quality,OFF,0,278,72,100
14:37:37,28.9,56.4,56,None,Day,OFF,85,Good,329,Moderate,Poor Air Quality,OFF,0,287,71,100
14:37:38,31.7,61.1,41,Detected,Night,ON,65,Average,325,Moderate,Poor Air Quality,OFF,1,282,72,100
14:37:39,29.2,47.3,39,Detected,Day,OFF,85,Good,316,Moderate,Poor Air Quality,OFF,0,271,73,100
14:37:40,35.0,54.5,55,Detected,Day,ON,80,Good,295,Fresh,Fan ON because passenger detected,OFF,1,244,76,100
14:37:41,30.9,53.2,40,Detected,Day,ON,65,Average,301,Moderate,Poor Air Quality,OFF,1,252,75,100
14:37:42,29.3,55.6,57,None,Night,OFF,90,Excellent,291,Fresh,Energy Saving Excellent,OFF,0,239,76,80
14:37:43,26.3,47.6,56,Detected,Night,OFF,100,Excellent,289,Fresh,Energy Saving Excellent,OFF,0,237,76,100
14:37:44,29.3,48.9,35,Detected,Day,OFF,100,Excellent,295,Fresh,Energy Saving Excellent,OFF,0,244,76,100
14:37:45,29.3,58.9,45,Detected,Night,OFF,85,Good,325,Moderate,Poor Air Quality,OFF,0,282,72,100
14:37:46,29.1,59.7,57,None,Day,OFF,100,Excellent,257,Fresh,Energy Saving Excellent,OFF,0,197,80,100
14:37:47,30.6,52.0,58,None,Day,OFF,65,Average,304,Moderate,Poor Air Quality,OFF,1,255,75,100
14:37:48,32.8,51.2,35,Detected,Night,ON,65,Average,308,Moderate,Poor Air Quality,OFF,1,260,74,100
14:37:49,31.1,48.0,58,None,Day,OFF,80,Good,261,Fresh,Everything Normal,OFF,1,202,80,100
14:37:50,31.9,60.2,52,Detected,Day,ON,80,Good,287,Fresh,Fan ON because passenger detected,OFF,1,234,77,100
14:37:51,28.6,58.1,36,Detected,Night,OFF,100,Excellent,268,Fresh,Energy Saving Excellent,OFF,0,210,79,100
14:37:52,31.3,54.2,36,Detected,Night,ON,80,Good,276,Fresh,Fan ON because passenger detected,OFF,1,220,78,100
14:37:53,29.2,55.7,54,Detected,Night,OFF,100,Excellent,290,Fresh,Energy Saving Excellent,OFF,0,238,76,100
14:37:55,31.7,48.2,52,Detected,Day,ON,65,Average,316,Moderate,Poor Air Quality,OFF,1,271,73,100
14:37:55,29.0,54.1,36,Detected,Day,OFF,100,Excellent,259,Fresh,Energy Saving Excellent,OFF,0,199,80,100
14:37:57,27.3,60.3,53,None,Day,OFF,85,Good,314,Moderate,Poor Air Quality,OFF,0,268,73,100
14:37:58,28.4,61.7,53,Detected,Day,OFF,85,Good,300,Moderate,Poor Air Quality,OFF,0,250,75,100
14:38:00,30.7,59.1,58,None,Day,OFF,80,Good,275,Fresh,Everything Normal,OFF,1,219,78,100
14:38:00,29.2,54.9,58,Detected,Night,OFF,85,Good,301,Moderate,Poor Air Quality,OFF,0,252,75,100
14:38:01,29.4,57.0,58,Detected,Day,OFF,100,Excellent,252,Fresh,Energy Saving Excellent,OFF,0,191,81,100
14:38:02,29.4,51.5,42,Detected,Day,OFF,85,Good,300,Moderate,Poor Air Quality,OFF,0,251,75,100
14:38:04,30.0,60.1,42,None,Day,OFF,85,Good,312,Moderate,Poor Air Quality,OFF,0,266,73,100
14:38:04,27.2,45.0,55,None,Day,OFF,85,Good,300,Moderate,Poor Air Quality,OFF,0,250,75,100
14:38:06,29.7,53.7,46,Detected,Night,OFF,85,Good,313,Moderate,Poor Air Quality,OFF,0,267,73,100
14:38:07,30.3,55.5,42,Detected,Night,ON,65,Average,333,Moderate,Poor Air Quality,OFF,1,292,71,100
